1.271292517,New Point
1.399002267,New Point
1.576054421,New Point
2.037551020,New Point
2.217505668,New Point
2.320544217,New Point
4.405986394,New Point
4.533696145,New Point
4.987936507,New Point
5.625034013,New Point
5.886258503,New Point
6.411609977,New Point
6.992108843,New Point
7.864308390,New Point
8.633469387,New Point
9.314104308,New Point
10.508480725,New Point
10.627482993,New Point
11.348752834,New Point
12.014875283,New Point
12.196281179,New Point
12.325442176,New Point
12.813061224,New Point
13.278911564,New Point
13.477732426,New Point
14.704036281,New Point
14.869478458,New Point
15.844716553,New Point
16.031927437,New Point
16.624036281,New Point
16.696598639,New Point
16.933151927,New Point
17.815510204,New Point
18.274104308,New Point
18.348117913,New Point
18.751564625,New Point
19.395918367,New Point
19.549750566,New Point
19.719546485,New Point
19.847256235,New Point
20.040272108,New Point
20.427755102,New Point
20.616417233,New Point
21.475555555,New Point
21.590204081,New Point
22.384036281,New Point
23.022585034,New Point
23.468117913,New Point
23.598730158,New Point
24.340317460,New Point
24.476734693,New Point
24.573968253,New Point
24.687165532,New Point
25.113832199,New Point
25.302494331,New Point
25.742222222,New Point
25.878639455,New Point
25.997641723,New Point
26.478004535,New Point
26.581043083,New Point
26.760997732,New Point
27.212335600,New Point
27.945215419,New Point
28.637460317,New Point
28.874013605,New Point
29.011882086,New Point
29.794104308,New Point
30.347029478,New Point
30.452970521,New Point
30.547301587,New Point
30.737414965,New Point
31.438367346,New Point
31.587845804,New Point
31.761995464,New Point
31.859229024,New Point
32.175600907,New Point
32.352653061,New Point
32.806893424,New Point
33.181315192,New Point
33.713922902,New Point
33.895328798,New Point
34.097052154,New Point
34.287165532,New Point
34.594829931,New Point
35.387210884,New Point
35.953197278,New Point
