"/Users/gong/Documents/github/MTG/JingjuSingingAnnotation/educationSegmentation/evaluationGroundTruth/newUnclassified/male_12_neg_1.wav",19.713741496,0.580498866,235.768
,20.300045351,0.116099773,215.068
,20.538049886,0.104489796,351.64
,20.648344670,0.516643991,322.223
,21.263673469,0.626938775,239.593
,22.314376416,0.290249434,247.13
,22.674285713,0.185759638,278.104
,22.999365079,0.330884353,324.285
,23.452154194,0.226394558,353.384
,23.841088435,0.174149659,442.79
,24.021043083,0.191564626,385.32
,24.218412698,0.150929705,349.205
,24.392562357,0.150929706,275.653
,24.555102040,0.133514739,323.916
,24.769886620,0.116099774,296.424
,24.891791382,0.667573697,380.412
,25.710294784,0.342494331,388.823
,26.058594103,0.278639456,333.637
,26.435918367,0.325079365,362.917
,26.813242630,0.168344671,273.011
,27.091882085,0.354104309,317.75
,27.469206348,0.168344672,375.142
,27.643356008,0.121904762,333.385
,27.921995464,0.243809524,274.508
,28.444444444,0.290249433,374.791
,28.844988661,0.476009071,325.196
,29.570612244,0.568888889,334.13
,30.586485260,0.191564626,223.155
,30.859319727,0.284444445,201.338
,31.178594103,0.203174604,238.577
,31.503673469,0.150929705,268.717
,31.660408162,0.110294785,317.275
,31.776507936,0.121904762,276.504
,31.904217686,0.301859411,247.883
,32.571791382,0.539863946,282.339
,33.250975056,0.284444444,329.454
,33.622494330,0.121904762,323.311
,33.750204081,0.487619047,384.969
,34.562902494,0.301859410,243.434
,34.946031745,0.272834467,278.121
,35.334965986,0.255419501,295.916
,35.648435373,0.208979592,268.335
,35.863219954,0.104489796,314.153
,35.973514738,0.168344672,275.815
,36.147664398,0.145124717,241.697
,36.350839001,0.255419502,217.238
,36.687528344,0.330884354,257.138
,37.320272108,0.226394558,375.164
,37.656961450,0.307664400,299.461
,38.121360543,0.203174604,261.979
,38.434829931,0.644353742,328.665
,39.334603174,0.626938775,234.84
,39.967346938,0.301859410,281.754
,40.379501133,0.563083900,248.532
,40.948390022,0.145124716,276.079
,41.116734693,0.325079365,279.423
,41.447619047,0.412154195,331.232
,42.144217686,0.348299320,329.487
,42.562176870,0.313469388,384.526
,42.898866212,0.348299320,401.192
,43.287800453,0.220589569,418.656
,43.514195011,0.476009070,374.487
,44.210793650,0.336689342,382.407
,44.634557822,0.261224490,341.67
,45.000272108,0.272834467,365.605
,45.424036280,0.586303855,413.456
,46.079999999,0.383129252,370.434
,46.468934240,0.255419501,338.959
,46.759183673,0.145124716,334.072
,46.910113378,0.435374150,301.378
,47.351292516,0.400544218,318.143
,47.786666666,0.377324263,386.382
,48.233650793,0.191564626,374.766
,48.431020407,0.458594105,334.334
,49.197278911,0.342494331,242.647
,49.586213151,0.534058957,273.02
,50.352471655,0.499229024,336.24
,51.292879818,0.220589569,267.812
,51.519274376,0.226394557,311.119
,51.751473922,0.354104308,337.994
,52.152018140,0.446984127,384.78
,52.691882085,0.342494331,404.365
,53.040181405,0.220589569,343.326
,53.266575963,0.267029478,319.664
,53.655510203,0.452789116,350.437
,54.114104308,0.330884353,396.754
,54.659773242,0.284444444,251.064
,54.967437641,0.267029478,273.953
,55.304126983,0.638548753,295.328
,55.948480725,0.145124716,271.53
,56.099410430,0.197369615,240.559
,56.302585033,0.203174603,199.512
,56.610249432,0.365714286,256.354
,57.295238094,0.568888889,333.319
,58.020861677,0.208979592,371.661
,58.479455781,0.354104309,278.316
,59.001904761,0.168344671,314.405
,59.373424035,0.127709751,286.007
,59.506938775,0.116099773,236.414
,59.710113378,0.296054422,263.418
,60.099047618,0.133514739,265.167
,60.366077097,0.290249433,408.199
,60.725986394,0.261224490,352.278
,61.056870747,0.168344672,285.989
,61.231020407,0.400544218,339.629
,61.637369614,0.185759637,293.59
,61.828934240,0.162539682,466.768
,62.380408162,0.110294785,372.313
,62.496507936,0.121904762,336.435
,62.688072562,0.185759637,278.512
,62.879637187,0.342494331,359.121
,63.227936507,0.261224490,372.73
,63.494965986,0.406349206,393.457
,64.110294784,0.214784580,253.81
,64.412154194,0.255419501,277.359
,64.725623582,0.104489796,313.3
,64.835918367,0.702403628,281.599
,65.544126983,0.191564626,243.57
,65.741496598,0.267029478,196.773
,66.014331065,0.104489796,251.759
,66.171065759,0.296054422,244.081
,66.768979591,0.534058957,332.532
,67.308843537,0.110294784,402.368
,67.442358276,0.290249433,347.207
,67.813877550,0.377324263,277.397
,68.464036280,0.528253969,246.369
,68.998095237,0.133514740,214.952
,69.323174602,0.499229025,330.619
,69.979138321,0.615328798,247.697
,70.884716552,0.429569161,333.897
,71.320090702,0.220589569,271.484
