0.132063492,1,0.433922902
0.571791383,2,0.087074829
0.664671201,2,0.222040816
1.034739229,2,0.529705215
1.575419501,2,0.043900226
1.622312925,2,0.083310657
1.709614512,2,0.864897959
2.583673469,2,0.310204081
3.001179138,1,0.338140589
3.372698412,1,0.516643990
3.905306122,1,0.113197278
4.028662131,1.5,0.101587301
4.138956916,1.5,0.420861678
4.705102040,1.5,0.110204081
4.914648526,2,0.280816326
5.203446712,2,0.089977324
5.371065759,2,0.203900226
5.584399092,2,0.381678004
5.977687074,1.75,0.120453514
6.111201814,1.75,0.047891156
6.165306122,1.5,0.210204081
6.384693877,1.625,0.069387755
6.571428571,1.625,0.191836734
6.769387755,1.625,0.116326530
6.890816326,1.5625,0.161224489
7.063265306,1.625,0.258163265
7.778571428,1.5,0.090816326
7.877551020,1.5625,0.196938775
8.190816326,1.5,0.221428571
8.418367346,1.53125,0.169387755
8.596938775,1.53125,0.159183673
8.971609977,1.53125,0.117551020
9.093514739,1.5625,0.198820861
9.297414965,1.53125,0.334512471
10.028571428,1.51562,0.273469387
10.314285714,1.51562,0.090816326
10.415306122,1.52344,0.318117913
10.743877551,1.52344,0.090816326
10.839795918,1.54688,0.090816326
10.938775510,1.53125,0.195918367
11.150000000,1.54688,0.234693877
11.390839002,1.54688,0.058775510
11.451065759,1.55469,0.079092970
11.538866213,1.5625,0.223492063
11.769251700,1.5625,0.076825396
11.851065759,1.625,0.090793650
11.977278911,1.59375,0.082811791
12.066077097,1.59375,0.106258503
12.183809523,1.75,0.172312925
12.366077097,1.53125,0.177052154
12.548208616,1.54688,0.052244897
12.608435374,1.53125,0.153832199
12.775328798,1.52734,0.121179138
12.967619047,1.52344,0.150929705
13.128707482,1.52344,0.203900226
13.354376417,1.52734,0.092154195
13.551746031,1.53125,0.287346938
13.846349206,1.5293,0.228571428
14.085079365,1.53125,0.172698412
14.617346938,1.55859,0.234693877
14.863265306,1.59375,0.086734693
15.017505668,1.52734,0.124081632
15.145215419,1.52539,0.135691609
15.287437641,1.52734,0.213333333
