12.308027210,0.8,0.772063492,New Point
13.122176870,0.8,0.201723356,New Point
13.328253968,0.8,0.126258503,New Point
13.458866213,0.8,0.100136054,New Point
13.564807256,0.8,0.031927437,New Point
13.599637188,0.8,0.146575963,New Point
13.779591836,0.8,0.333786848,New Point
14.120634920,0.8,0.121904761,New Point
14.342675736,0.8,0.066757369,New Point
14.425396825,0.8,0.078367346,New Point
14.506666666,0.8,0.140770975,New Point
14.657596371,0.8,0.038458049,New Point
14.698956916,0.8,0.153832199,New Point
14.854965986,0.8,0.081995464,New Point
14.941836734,0.8,0.092857142,New Point
15.036371882,0.8,0.064580498,New Point
15.104580498,0.8,0.098684807,New Point
15.206167800,0.8,0.087800453,New Point
15.297596371,0.8,0.201723356,New Point
15.503673469,0.8,0.089977324,New Point
15.596054421,0.8,0.042902494,New Point
15.640952380,0.8,0.368480725,New Point
16.801814058,0.8,0.060362811,New Point
16.864172335,0.8,0.069342403,New Point
16.935510204,0.8,0.226485260,New Point
17.164489795,0.8,0.085306122,New Point
17.253786848,0.8,0.125714285,New Point
17.434376417,0.8,0.035419501
17.475283446,0.8,0.174104308
17.654421768,0.8,0.124807256,New Point
17.783083900,0.8,0.085804988,New Point
17.872834467,0.8,0.084897959,New Point
17.961224489,0.8,0.087755102,New Point
18.052040816,0.8,0.092857142,New Point
18.149297052,0.8,0.105215419,New Point
18.259591836,0.8,0.161836734,New Point
18.433741496,0.8,0.047891156,New Point
18.503061224,0.8,0.143877551,New Point
18.649977324,0.8,0.091428571,New Point
18.743582766,0.8,0.060226757,New Point
18.808163265,0.8,0.082721088,New Point
18.895918367,0.8,0.325510204,New Point
19.226122448,0.8,0.275918367,New Point
19.576530612,0.8,0.177551020
19.762358276,1.8,0.021043083
19.788480725,1.8,0.126984126
19.933197278,0.8,0.067845804,New Point
20.024308390,0.8,0.211882086,New Point
20.239818594,0.8,0.104489795,New Point
20.347936507,0.8,0.280090702,New Point
20.630204081,0.8,0.063129251,New Point
20.698412698,0.8,0.099410430,New Point
20.801451247,0.8,0.059501133,New Point
21.462222222,0.8,0.136190476,New Point
21.601405895,0.8,0.136689342,New Point
21.741587301,0.8,0.091791383,New Point
21.836916099,1.3,0.110294784
21.951609977,0.8,0.028934240,New Point
21.982539682,0.8,0.045895691,New Point
22.120634920,0.8,0.214058956,New Point
22.337596371,0.8,0.115374149,New Point
22.457324263,0.8,0.050068027,New Point
22.511746031,0.8,0.085623582,New Point
22.600997732,0.8,0.037006802,New Point
22.653242630,0.8,0.150204081,New Point
22.806349206,0.8,0.092154195,New Point
22.902131519,0.8,0.074013605,New Point
22.980498866,0.8,0.069659863,New Point
23.053786848,0.8,0.119002267,New Point
23.386848072,0.8,0.364988662,New Point
23.756190476,0.8,0.740861678,New Point
25.058684807,0.8,0.863764172,New Point
25.933786848,0.8,0.240181405,New Point
26.241088435,0.8,0.064943310,New Point
26.309659863,0.8,0.110294784,New Point
26.423582766,0.8,0.119002267,New Point
26.548390022,0.8,0.071111111,New Point
26.624580498,1.55,0.104489795
26.732698412,1.3,0.026122448
26.826530612,1.675,0.038911564
26.869931972,0.8,0.103265306
26.985941043,0.8,0.076916099,New Point
27.065306122,0.8,0.223469387,New Point
27.292970521,0.8,0.041904761,New Point
27.339365079,0.8,0.196553287,New Point
28.412244897,0.8,0.211224489,New Point
28.628571428,0.8,0.186734693,New Point
28.818367346,0.8,0.113265306,New Point
29.021315192,1.425,0.042086167
29.070657596,1.3625,0.095782312
29.173696145,1.425,0.195192743
29.373968253,0.8,0.112471655,New Point
29.489342403,0.8,0.092879818,New Point
29.585714285,0.8,0.176530612,New Point
29.776530612,0.8,0.224489795,New Point
30.095918367,0.8,0.486734693,New Point
30.641859410,1.425,0.024444444
30.671292517,1.425,0.094784580
30.771564625,1.425,0.060861678
30.839002267,1.55,0.059501133
30.907256235,1.425,0.068344671
30.981224489,1.4875,0.076916099
31.061768707,1.45625,0.055147392
32.179954648,0.8,0.412879818,New Point
32.599365079,0.8,0.035555555,New Point
32.637823129,0.8,0.077641723,New Point
32.801814058,0.8,0.037732426,New Point
32.843174603,0.8,0.122630385,New Point
32.982494331,1.675,0.522448979
33.519455782,1.675,0.123356009
33.666757369,0.8,0.113922902,New Point
33.784308390,0.8,0.068208616,New Point
33.856870748,0.8,0.064580498,New Point
33.925079365,0.8,0.073287981,New Point
34.004081632,1.51875,0.157142857
34.168367346,1.53437,0.056122448
34.233673469,1.53437,0.067346938
34.311224489,1.53437,0.031632653
34.352040816,1.54219,0.129591836
34.486712018,0.8,0.095056689,New Point
34.583673469,0.8,0.366326530,New Point
35.123083900,0.8,0.098684807,New Point
35.226122448,0.8,0.153832199,New Point
35.382131519,0.8,0.153106575,New Point
35.538140589,0.8,0.108843537,New Point
35.649160997,0.8,0.142947845,New Point
35.795736961,0.8,0.090702947,New Point
35.890816326,0.8,0.490498866,New Point
36.493877551,0.8,0.145918367,New Point
36.771428571,0.8,0.091836734,New Point
36.867346938,0.8,0.113265306,New Point
36.982947845,0.8,0.072834467,New Point
37.059183673,0.8,0.162244897,New Point
37.223469387,0.8,0.080612244,New Point
37.306485260,0.8,0.081269841,New Point
37.392834467,0.8,1.360226757,New Point
38.757006802,0.8,0.187210884,New Point
39.494897959,1.54609,0.078571428
39.582653061,1.54609,0.426530612
40.017346938,1.54805,0.074489795
40.101020408,1.54805,0.078571428
40.186167800,0.8,0.115238095,New Point
40.303310657,1.54805,0.039183673
40.394013605,0.8,0.107392290,New Point
