19.865306122,New Point
19.967709750,New Point
20.047959183,New Point
20.160204081,New Point
20.265306122,New Point
20.346938775,New Point
20.551111111,New Point
20.818367346,New Point
20.937755102,New Point
21.067346938,New Point
21.175510204,New Point
21.408163265,New Point
21.864285714,New Point
22.393877551,New Point
22.505102040,New Point
23.038775510,New Point
23.111224489,New Point
23.169160997,New Point
23.253333333,New Point
23.409342403,New Point
23.491836734,New Point
23.586734693,New Point
23.827845804,New Point
23.862244897,New Point
23.962244897,New Point
24.056122448,New Point
24.278571428,New Point
24.497959183,New Point
24.674104308,New Point
24.826530612,New Point
25.161224489,New Point
25.296938775,New Point
25.413265306,New Point
25.754081632,New Point
25.842267573,New Point
25.921428571,New Point
26.007142857,New Point
26.172448979,New Point
26.247959183,New Point
26.497959183,New Point
26.603061224,New Point
26.844897959,New Point
27.047959183,New Point
27.126530612,New Point
27.210204081,New Point
27.298979591,New Point
27.374489795,New Point
27.406122448,New Point
27.607142857,New Point
27.683673469,New Point
27.923038548,New Point
28.639795918,New Point
28.898979591,New Point
29.275510204,New Point
29.580612244,New Point
30.015306122,New Point
30.641836734,New Point
30.703061224,New Point
30.986734693,New Point
31.043877551,New Point
31.096938775,New Point
31.229591836,New Point
31.297959183,New Point
31.428571428,New Point
31.498979591,New Point
31.600000000,New Point
31.728571428,New Point
31.815306122,New Point
32.702040816,New Point
33.077551020,New Point
33.363265306,New Point
33.979591836,New Point
34.061224489,New Point
34.160204081,New Point
34.650000000,New Point
34.728571428,New Point
35.487755102,New Point
35.690816326,New Point
35.811224489,New Point
35.924897959,New Point
36.031632653,New Point
36.115306122,New Point
36.182653061,New Point
36.259183673,New Point
36.476530612,New Point
36.585714285,New Point
36.682653061,New Point
37.483673469,New Point
37.608163265,New Point
37.717188208,New Point
38.154081632,New Point
38.232653061,New Point
38.687755102,New Point
38.813265306,New Point
38.925510204,New Point
39.477551020,New Point
39.818367346,New Point
40.025510204,New Point
40.254081632,New Point
40.348798185,New Point
40.435714285,New Point
40.976689342,New Point
41.405102040,New Point
41.526530612,New Point
41.664285714,New Point
42.246938775,New Point
42.328798185,New Point
42.375691609,New Point
42.445918367,New Point
42.721428571,New Point
43.221428571,New Point
43.486621315,New Point
43.572448979,New Point
43.684693877,New Point
44.367346938,New Point
44.443877551,New Point
44.736734693,New Point
44.800000000,New Point
45.434693877,New Point
45.528571428,New Point
45.694897959,New Point
45.788775510,New Point
45.852040816,New Point
45.943877551,New Point
46.283673469,New Point
46.365306122,New Point
46.436961451,New Point
46.523469387,New Point
46.686734693,New Point
47.040725623,New Point
47.400000000,New Point
47.460204081,New Point
47.494897959,New Point
47.615306122,New Point
47.681632653,New Point
47.812244897,New Point
47.880612244,New Point
47.928571428,New Point
47.978571428,New Point
48.033673469,New Point
48.381632653,New Point
48.504081632,New Point
48.629591836,New Point
48.688775510,New Point
48.760204081,New Point
48.787755102,New Point
49.326530612,New Point
49.654081632,New Point
50.031632653,New Point
51.561814058,New Point
51.612244897,New Point
51.680612244,New Point
52.407437641,New Point
52.487256235,New Point
52.514829931,New Point
52.823945578,New Point
52.905215419,New Point
53.009705215,New Point
53.117097505,New Point
53.205623582,New Point
53.314467120,New Point
53.676553287,New Point
53.832562358,New Point
53.998004535,New Point
54.099591836,New Point
54.250521541,New Point
54.343401360,New Point
54.716371882,New Point
54.803446712,New Point
55.315736961,New Point
55.404263038,New Point
55.463764172,New Point
55.514557823,New Point
55.558095238,New Point
55.677097505,New Point
55.794648526,New Point
55.897687074,New Point
55.984761904,New Point
56.055873015,New Point
56.142222222,New Point
56.222766439,New Point
56.347573696,New Point
57.393877551,New Point
57.771247165,New Point
58.071428571,New Point
58.136961451,New Point
58.565079365,New Point
59.229591836,New Point
59.326530612,New Point
59.561224489,New Point
59.732607709,New Point
59.804081632,New Point
59.876530612,New Point
60.748480725,New Point
60.814285714,New Point
60.896938775,New Point
61.291972789,New Point
61.593832199,New Point
61.669387755,New Point
61.790476190,New Point
61.924489795,New Point
61.976530612,New Point
62.090816326,New Point
62.139501133,New Point
62.213265306,New Point
62.405102040,New Point
62.461224489,New Point
62.539795918,New Point
62.571428571,New Point
62.722448979,New Point
62.752040816,New Point
62.825510204,New Point
62.913514739,New Point
62.994829931,New Point
63.113265306,New Point
63.243877551,New Point
63.361224489,New Point
63.464761904,New Point
63.711224489,New Point
63.795918367,New Point
63.837460317,New Point
64.162244897,New Point
64.235464852,New Point
64.405623582,New Point
64.890816326,New Point
64.996281179,New Point
65.106122448,New Point
65.345918367,New Point
65.428571428,New Point
65.500000000,New Point
65.582653061,New Point
65.681632653,New Point
65.800000000,New Point
66.128571428,New Point
67.130612244,New Point
67.381632653,New Point
67.437755102,New Point
67.908163265,New Point
67.985714285,New Point
68.085714285,New Point
68.592857142,New Point
