0.848979591,New Point
1.302040816,New Point
2.902040816,New Point
3.138775510,New Point
3.453061224,New Point
3.885714285,New Point
4.322448979,New Point
4.726530612,New Point
6.312925170,New Point
6.373877551,New Point
6.548027210,New Point
6.614784580,New Point
8.277913832,New Point
8.420136054,New Point
9.975873015,New Point
10.808888888,New Point
10.968526077,New Point
12.300770975,New Point
13.949387755,New Point
15.336780045,New Point
17.086984126,New Point
17.252426303,New Point
17.531065759,New Point
18.837188208,New Point
20.688979591,New Point
21.315918367,New Point
21.841269841,New Point
23.077732426,New Point
24.012335600,New Point
25.242993197,New Point
26.993197278,New Point
27.904580498,New Point
28.836281179,New Point
29.251337868,New Point
30.104671201,New Point
30.693877551,New Point
33.584761904,New Point
34.577414965,New Point
35.482993197,New Point
37.009705215,New Point
37.122902494,New Point
37.445079365,New Point
37.865941043,New Point
39.079183673,New Point
39.880272108,New Point
40.080544217,New Point
40.245986394,New Point
41.221224489,New Point
41.363446712,New Point
42.385124716,New Point
42.501224489,New Point
43.624489795,New Point
43.987301587,New Point
44.444897959,New Point
44.742857142,New Point
45.024489795,New Point
45.338775510,New Point
47.069387755,New Point
53.293877551,New Point
53.387755102,New Point
53.555102040,New Point
53.669387755,New Point
53.787755102,New Point
54.281632653,New Point
54.959183673,New Point
56.910204081,New Point
57.077551020,New Point
57.968367346,New Point
58.126530612,New Point
60.363265306,New Point
60.461224489,New Point
62.200453514,New Point
62.339773242,New Point
64.267029478,New Point
67.059229024,New Point
68.277551020,New Point
70.057505668,New Point
70.295510204,New Point
70.542222222,New Point
71.044353741,New Point
71.465215419,New Point
71.584217687,New Point
71.700317460,New Point
72.193741496,New Point
73.119637188,New Point
73.511473922,New Point
73.624671201,New Point
74.068752834,New Point
74.219682539,New Point
74.303854875,New Point
76.817414965,New Point
77.705578231,New Point
77.781043083,New Point
78.645986394,New Point
78.982675736,New Point
79.301950113,New Point
81.722630385,New Point
81.835827664,New Point
83.191292517,New Point
84.657052154,New Point
84.799274376,New Point
85.466848072,New Point
85.577142857,New Point
86.891972789,New Point
87.675646258,New Point
90.192108843,New Point
90.314013605,New Point
90.418503401,New Point
90.723265306,New Point
91.039637188,New Point
91.144126984,New Point
92.760816326,New Point
93.648979591,New Point
94.621315192,New Point
94.734512471,New Point
95.018956916,New Point
96.107392290,New Point
98.081088435,New Point
104.202448979,New Point
104.312743764,New Point
105.412789115,New Point
107.209433106,New Point
107.264580498,New Point
108.741950113,New Point
110.135147392,New Point
