7.119818594,New Point
7.772879818,New Point
8.719092970,New Point
9.119637188,New Point
9.424399092,New Point
9.653696145,New Point
9.909115646,New Point
9.972970521,New Point
10.193560090,New Point
11.784126984,New Point
11.900226757,New Point
12.396553287,New Point
12.483628117,New Point
12.747755102,New Point
12.933514739,New Point
13.834693877,New Point
13.913265306,New Point
14.361541950,New Point
14.500861678,New Point
14.820136054,New Point
15.124897959,New Point
17.142131519,New Point
17.377233560,New Point
18.288616780,New Point
18.590476190,New Point
20.985034013,New Point
21.167891156,New Point
21.234648526,New Point
21.504580498,New Point
23.211247165,New Point
23.951383219,New Point
24.215510204,New Point
25.658049886,New Point
26.987392290,New Point
27.181859410,New Point
27.506938775,New Point
27.683990929,New Point
27.779773242,New Point
28.067120181,New Point
28.281904761,New Point
28.432834467,New Point
29.335510204,New Point
29.425487528,New Point
30.075646258,New Point
30.830294784,New Point
31.683628117,New Point
31.773605442,New Point
32.023219954,New Point
32.150929705,New Point
32.554376417,New Point
35.317551020,New Point
35.419138321,New Point
35.523628117,New Point
35.715192743,New Point
35.837097505,New Point
36.710748299,New Point
36.864580498,New Point
38.382585034,New Point
38.918820861,New Point
39.021859410,New Point
