"/Users/gong/Documents/github/MTG/JingjuSingingAnnotation/educationSegmentation/evaluationGroundTruth/newUnclassified/bcnRecording_005.wav",7.000816326,0.336689342,304.715
,7.459410430,0.168344671,356.649
,7.633560090,0.226394558,445.749
,7.865759636,0.121904762,382.685
,8.266303854,0.359909297,389.284
,8.719092970,0.220589569,379.117
,9.009342403,0.278639456,341.611
,9.340226757,0.110294784,449.173
,9.456326530,0.179954648,400.026
,9.647891156,0.162539682,353.268
,9.903310657,0.406349206,385.341
,10.652154194,0.388934241,389.589
,11.122358276,0.185759637,357.137
,11.412607709,0.232199546,346.239
,11.650612244,0.145124717,312.811
,11.993106575,0.139319728,320.139
,12.329795918,0.162539682,351.88
,12.573605441,0.145124717,319.113
,12.817414965,0.342494331,256.222
,13.235374149,0.301859410,319.31
,13.931972788,0.383129252,390.819
,14.373151927,0.267029478,349.745
,14.657596371,0.220589569,348.215
,14.883990929,0.162539682,294.742
,15.081360543,0.348299320,306.907
,15.603809523,0.301859410,386.872
,16.033378684,0.354104308,339.48
,16.462947845,0.464399093,344.092
,16.973786847,0.214784581,361.005
,17.391746031,0.255419501,382.033
,17.844535147,0.301859410,339.88
,18.152199546,0.272834467,389.156
,18.430839001,0.179954649,328.753
,18.616598639,0.179954648,265.227
,19.017142856,0.156734694,274.253
,19.179682539,0.818503401,310.466
,20.996643990,0.731428572,314.16
,21.745487528,0.864943310,340.778
,22.627845804,0.499229025,347.849
,23.132879818,2.142040816,309.59
,25.280725623,2.792199546,299.401
