0.600816326,1,0.587755102
1.328571428,1,0.160204081
1.496235827,2,0.054421768
1.557913832,2,0.057324263
1.623219954,2,0.151655328
1.782131519,2,0.190113378
1.992562358,2,0.075464852
2.072380952,2,0.206077097
2.287891156,1.5,0.327981859
2.922811791,2,0.143673469
3.074467120,1.5,0.093605442
3.176054421,1.75,0.066757369
3.289251700,1,0.069659863
3.363265306,1,0.325510204
3.707142857,1,0.123469387
3.942857142,1.5,0.170408163
4.121428571,1.25,0.110204081
4.238775510,1.375,0.280612244
4.629591836,1.25,0.068367346
4.706122448,1.25,0.091836734
4.805102040,1.25,0.086734693
4.897959183,1.3125,0.103764172
5.039455782,1.375,0.116099773
5.268752834,1.625,0.194467120
5.471201814,1.5625,0.079092970
5.557551020,1.625,0.087074829
5.654058956,1.53125,0.155283446
5.874489795,1.625,0.289795918
6.175510204,1.5,0.107142857
6.298979591,1.53125,0.174489795
6.805102040,1.25,0.245918367
7.196938775,1.125,0.368367346
7.575510204,1.125,0.140816326
7.725510204,1.375,0.045918367
7.776530612,1.3125,0.117346938
7.905102040,1.34375,0.076530612
7.986938775,1.3125,0.111020408
8.104489795,1.35938,0.247551020
8.728526077,1.0625,0.260498866
9.300000000,1.5625,0.133673469
9.442857142,1.51562,0.097959183
9.547959183,1.52344,0.072448979
9.631632653,1.59375,0.118367346
9.757142857,1.51562,0.111224489
9.877551020,1.50781,0.088775510
9.973469387,1.35938,0.175510204
10.208072562,1.375,0.153106575
10.366258503,1.375,0.127709750
10.501224489,1.125,0.091428571
10.650702947,1.34375,0.126984126
10.794376417,1.51172,0.124807256
10.925714285,1.36719,0.098684807
11.036009070,1.5,0.163990929
11.210884353,1.50391,0.126258503
11.341496598,1.54688,0.100136054
11.448163265,1.36719,0.173424036
11.966984126,1.3125,0.389659863
12.530068027,1.55469,0.082721088
12.618594104,1.5625,0.134240362
12.761541950,1.51367,0.095056689
12.865306122,1.54688,0.071836734
12.942947845,1.52344,0.140770975
13.093877551,1.53125,0.098684807
13.200544217,1.57812,0.271383219
13.481360544,1.4375,0.137868480
13.632290249,1.50781,0.214784580
14.276643990,1.5,0.115374149
14.399274376,1.55859,0.171247165
14.643809523,1.50195,0.197369614
14.847709750,1.1875,0.150204081
15.072653061,1.4375,0.144399092
15.224308390,1.40625,0.178503401
15.410068027,1.55859,0.163265306
15.665487528,1.54688,0.502879818
16.178503401,1.55469,0.140045351
16.327256235,1.375,0.218412698
16.563809523,1.51172,0.136417233
16.706031746,1.50195,0.072562358
16.785124716,1.50977,0.045714285
17.129569160,1.55664,0.154648526
17.289705215,1.52734,0.080317460
17.374512471,1.55664,0.062857142
17.509206349,1.50293,0.089297052
17.679818594,1.51562,0.235102040
17.974421768,1.52539,0.264126984
18.247256235,1.34375,0.063129251
18.589024943,1.55469,0.119727891
18.717460317,1.52734,0.063854875
18.787845804,1.55859,0.141496598
18.935873015,1.42188,0.323310657
19.268208616,1.4375,0.116825396
19.520725623,1.50195,0.324172335
19.856689342,1.4375,0.190113378
20.374784580,1.42188,0.070385487
20.458956916,1.50293,0.412154195
20.964716553,1.50391,0.280816326
21.313015873,1.55762,0.074013605
21.392834467,1.58594,0.129160997
21.539410430,1.54688,0.333038548
21.879727891,1.53125,0.099410430
21.985668934,1.58594,0.151065759
22.144580498,1.51172,0.118276643
22.519387755,1.50244,0.350000000
22.876009070,1.50244,0.082721088
22.965260770,1.51367,0.124807256
23.106031746,1.53906,0.217687074
23.328798185,1.51172,0.111020408
23.446349206,1.5293,0.207732426
23.715555555,1.55762,0.131337868
23.855600907,1.51172,0.108843537
24.083673469,1.40625,0.342857142
24.432653061,1.42188,0.093877551
24.649433106,1.34375,0.251065759
25.003061224,1.52832,0.294897959
25.309183673,1.5127,0.086734693
25.406122448,1.52344,0.193877551
25.612244897,1.52832,0.173469387
25.798979591,1.39062,0.168367346
26.008163265,1.50098,0.123469387
26.229591836,1.125,0.294897959
26.571428571,1.37109,0.174489795
26.832653061,1.50293,0.408163265
27.254081632,1.50049,0.162244897
27.427551020,1.50098,0.265306122
28.028571428,1.55469,0.072448979
28.110204081,1.56055,0.456122448
28.671428571,1.55664,0.090816326
28.768367346,1.55811,0.089795918
28.866326530,1.52344,0.153061224
29.078639455,1.50146,0.106666666
29.254240362,1.35938,0.125532879
29.391383219,1.40625,0.120453514
29.556825396,1.50293,0.268480725
29.838775510,1.51367,0.196938775
30.046938775,1.51562,0.104081632
30.161224489,1.50293,0.188775510
30.359365079,1.50879,0.093605442
30.458775510,1.39844,0.208253968
30.735963718,1.50293,0.069659863
30.812154195,1.50781,0.362811791
31.184126984,1.50024,0.094285714
31.285895691,1.50586,0.075328798
31.367210884,1.5022,0.301179138
31.676507936,1.50269,0.110748299
31.792244897,1.39062,0.090793650
32.225510204,1.625,0.189795918
32.426530612,1.5293,0.403061224
32.933151927,1.75,0.441337868
33.386666666,1.50293,0.116099773
33.512244897,1.52344,0.583673469
34.106122448,1.52783,0.327551020
35.537414965,1.55566,0.289523809
35.833469387,1.52808,0.079092970
35.918367346,1.55566,1.042857142
36.969070294,1.55566,0.121904761
37.096054421,1.5625,0.153106575
37.254965986,1.5625,0.087074829
37.352199546,1.53516,0.193741496
37.554149659,1.54688,0.107755102
37.668390022,1.57812,0.087301587
37.762675736,1.55566,0.084308390
37.853469387,1.54688,0.181088435
38.045034013,1.55469,0.973197278
39.028390022,1.55566,0.097233560
39.137959183,1.56152,0.191564625
39.341133786,1.52539,0.106666666
39.456507936,1.52539,0.105941043
39.573333333,1.50293,0.130612244
40.040997732,1.50293,0.106757369
40.152743764,1.51562,0.152743764
40.315646258,1.50049,0.194467120
40.518911564,1.50879,0.121224489
40.699501133,1.52808,0.124081632
40.827936507,1.50781,0.066031746
40.900136054,1.51172,0.132426303
41.039092970,1.5,0.317097505
41.408435374,1.50977,0.552925170
42.078185941,1.58984,0.221315192
42.310385487,1.58203,0.124807256
42.442448979,1.5293,0.139319727
42.874058956,1.52783,0.121224489
43.002267573,1.55664,0.092789115
43.104036281,1.52539,0.073333333
43.185351473,1.52795,0.108752834
43.300090702,1.50342,0.374149659
43.680725623,1.50342,0.121224489
43.810430839,1.52783,0.723265306
44.543854875,1.52539,0.357006802
44.908117913,1.50684,0.145124716
45.066303854,1.52441,0.100861678
45.173696145,1.51172,0.338140589
45.519092970,1.51562,0.510113378
46.037913832,1.52539,0.133514739
46.180136054,1.55664,0.293877551
46.480544217,1.50586,0.433741496
46.920997732,1.50586,0.338866213
47.267845804,1.50586,1.931133786
49.203673469,1.50488,0.099274376
49.307437641,1.51465,0.476870748
