startTime,pitch,freq,duration,noteStr
0.2554195,78.0368122173,741.564,0.34829932,F#5+3.7c
0.609523809,76.6373820889,683.979,0.278639455,F5-36.3c
1.056507936,74.5601594033,606.644,0.522448979,D#5-44.0c
1.60217687,74.7353770451,612.815,1.236462585,D#5-26.5c
3.012789115,66.2487032643,375.348,0.330884354,F#4+24.9c
3.366893423,66.2145382303,374.608,0.568888889,F#4+21.5c
3.941587301,69.4993125231,452.875,0.626938775,A4+49.9c
4.707845804,71.0334682189,494.839,0.110294785,B4+3.3c
4.928435373,74.5339703584,605.727,0.232199547,D#5-46.6c
5.166439908,76.0773187051,662.206,0.127709751,E5+7.7c
5.398639455,74.0636538974,589.493,0.679183673,D5+6.4c
6.106848072,69.5124578379,453.219,0.354104308,A#4-48.8c
6.582857142,70.5788223965,482.013,0.226394558,B4-42.1c
6.815056689,68.5830644929,429.53,0.168344671,A4-41.7c
6.989206348,70.9285785444,491.85,0.336689343,B4-7.1c
7.772879818,67.2336182866,397.321,0.307664399,G4+23.4c
8.243083899,66.3200473878,376.898,0.516643991,F#4+32.0c
8.997732425,69.1415384177,443.612,0.638548753,A4+14.2c
10.025215419,66.7797945382,387.041,0.702403628,G4-22.0c
10.762448979,69.2514369202,446.437,0.377324263,A4+25.1c
11.157188208,71.3334120561,503.487,0.232199546,B4+33.3c
11.395192743,71.7120816743,514.621,0.127709751,C5-28.8c
11.540317459,74.8793627666,617.933,0.406349207,D#5-12.1c
11.975691609,74.7532221714,613.447,0.26122449,D#5-24.7c
12.242721088,68.1994517015,420.117,0.342494331,G#4+19.9c
12.591020407,66.6715232101,384.628,0.197369615,G4-32.9c
12.794195011,64.4688778931,338.677,0.104489795,E4+46.9c
12.962539682,64.854976234,346.315,0.377324263,F4-14.5c
13.345668933,67.0918640414,394.081,0.104489796,G4+9.2c
13.566258503,69.1637688798,444.182,0.696598639,A4+16.4c
14.634376416,74.6459596421,609.658,0.208979592,D#5-35.4c
14.849160997,75.3430467603,634.707,0.104489796,D#5+34.3c
15.017505668,65.5658851726,360.832,0.185759637,F#4-43.4c
15.209070294,67.0439129945,392.991,0.290249433,G4+4.4c
15.52834467,71.4697258174,507.467,0.104489796,B4+47.0c
15.78956916,69.0441295231,441.123,0.510839002,A4+4.4c
16.306213151,70.734395072,486.364,0.145124717,B4-26.6c
16.799637187,74.693232519,611.325,0.371519275,D#5-30.7c
17.281451246,66.0087746701,370.182,0.26122449,F#4+0.9c
17.565895691,69.4593951153,451.832,0.307664399,A4+45.9c
18.076734693,70.9834362646,493.411,0.330884354,B4-1.7c
18.726893423,74.2981784085,597.533,0.325079365,D5+29.8c
19.127437641,74.6672157959,610.407,0.354104308,D#5-33.3c
19.597641723,65.2052392746,353.393,0.232199546,F4+20.5c
19.893696144,69.0241417438,440.614,0.301859411,A4+2.4c
20.201360543,68.0168038572,415.708,0.116099774,G#4+1.7c
20.323265305,70.4234336815,477.706,0.255419501,A#4+42.3c
20.979229024,74.4370094994,602.344,0.34829932,D5+43.7c
21.34494331,66.9687723565,391.289,0.290249433,G4-3.1c
21.728072562,69.4689331414,452.081,0.655963718,A4+46.9c
22.476916099,65.8475213058,366.75,0.243809524,F#4-15.3c
22.854240362,74.0302300251,588.356,0.359909297,D5+3.0c
23.237369614,75.0574136416,624.321,0.232199546,D#5+5.7c
23.475374149,71.2467519305,500.973,0.313469388,B4+24.7c
23.841088435,68.7984010648,434.906,0.179954648,A4-20.2c
24.044263038,73.4059210236,567.517,0.267029478,C#5+40.6c
24.328707482,71.0525599373,495.385,0.162539683,B4+5.3c
24.508662131,69.3162314126,448.111,0.168344671,A4+31.6c
24.781496598,71.7837230298,516.755,0.272834467,C5-21.6c
25.089160997,74.5732533424,607.103,0.330884354,D#5-42.7c
25.594195011,61.1802725643,280.084,0.232199546,C#4+18.0c
25.913469387,68.8165435864,435.362,0.104489796,A4-18.3c
26.023764172,67.2249451512,397.122,0.185759637,G4+22.5c
26.29079365,69.0419708551,441.068,0.470204082,A4+4.2c
26.778412698,71.1696209646,498.746,0.133514739,B4+17.0c
27.004807255,69.0782791397,441.994,0.69659864,A4+7.8c
28.072925169,66.7127039109,385.544,0.301859411,G4-28.7c
28.409614512,66.6112391889,383.291,0.545668934,G4-38.9c
28.978503401,71.0173322456,494.378,0.139319727,B4+1.7c
29.181678004,69.2070169087,445.293,0.789478458,A4+20.7c
30.261405895,66.0512805121,371.092,0.557278911,F#4+5.1c
30.93478458,74.2257393628,595.038,0.400544217,D5+22.6c
31.358548752,75.3495917903,634.947,0.116099773,D#5+35.0c
31.480453514,71.2629172593,501.441,0.272834467,B4+26.3c
31.764897958,68.9160680994,437.872,0.145124717,A4-8.4c
32.136417233,74.2850776441,597.081,0.272834467,D5+28.5c
32.554376416,74.3527643673,599.42,0.301859411,D5+35.3c
32.943310657,66.4456330029,379.642,0.371519274,F#4+44.6c
33.343854874,69.1360348965,443.471,0.255419502,A4+13.6c
33.738594103,73.8667702726,582.827,0.214784581,D5-13.3c
34.150748298,69.2893212137,447.415,0.255419502,A4+28.9c
34.528072562,66.3697223095,377.981,0.423764172,F#4+37.0c
