startTime,pitch,freq,duration,noteStr
2.536780045,69.2555857664,446.544,0.679183673,A4+25.6c
3.285623582,78.2595619281,751.167,0.197369614,F#5+26.0c
3.488798185,76.0308255881,660.43,0.226394558,E5+3.1c
3.720997732,72.2204940554,529.958,0.232199546,C5+22.0c
4.104126983,76.563950605,681.084,0.150929706,F5-43.6c
4.260861677,74.7628429992,613.788,0.690793651,D#5-23.7c
5.027120181,66.8171484834,387.877,0.290249433,G4-18.3c
5.468299319,66.6983287701,385.224,0.493424036,G4-30.2c
6.147482992,69.6482168272,456.787,0.325079365,A#4-35.2c
6.89632653,70.2088332997,471.821,0.383129251,A#4+20.9c
7.343310657,72.0531165638,524.859,0.12770975,C5+5.3c
7.558095237,74.665457265,610.345,0.267029479,D#5-33.5c
7.830929704,69.6196164291,456.033,0.214784581,A#4-38.0c
8.161814058,72.0985428779,526.238,0.336689343,C5+9.9c
8.515918367,75.0827955874,625.237,0.139319727,D#5+8.3c
8.661043083,70.2420449212,472.727,0.110294785,A#4+24.2c
8.870022675,65.9374014466,368.659,0.168344671,F#4-6.3c
9.183492063,66.4747025016,380.28,0.145124716,F#4+47.5c
9.54340136,72.0515662114,524.812,0.272834467,C5+5.2c
9.926530611,67.0599407797,393.355,0.26122449,G4+6.0c
10.501224489,74.8049311625,615.282,0.307664399,D#5-19.5c
10.855328797,69.8622751035,462.47,0.226394558,A#4-13.8c
11.250068026,72.0411719664,524.497,0.17414966,C5+4.1c
11.569342403,69.5608260585,454.487,0.365714286,A#4-43.9c
12.178866212,66.6950028188,385.15,0.400544218,G4-30.5c
12.585215419,64.6488442747,342.216,0.150929705,F4-35.1c
12.817414965,66.8675111079,389.007,0.446984127,G4-13.3c
13.432743763,69.2138193162,445.468,0.359909297,A4+21.4c
14.158367346,66.572577741,382.436,0.43537415,G4-42.7c
14.83755102,69.5522913364,454.263,0.5630839,A#4-44.8c
15.406439908,66.4987686216,380.809,0.290249434,F#4+49.9c
16.015963718,75.4264468419,637.772,0.359909297,D#5+42.6c
16.381678004,71.7981563856,517.186,0.139319728,C5-20.2c
16.654512471,69.7295866372,458.939,0.249614512,A#4-27.0c
17.031836734,73.8629083113,582.697,0.417959184,D5-13.7c
17.455600906,71.695859137,514.139,0.232199547,C5-30.4c
17.821315192,73.643506737,575.359,0.429569161,D5-35.7c
18.256689342,76.0438751113,660.928,0.133514739,E5+4.4c
18.396009069,73.5295138169,571.583,0.249614513,D5-47.1c
18.744308389,72.453277798,537.132,0.191564626,C5+45.3c
19.237732425,72.5315831014,539.567,0.301859411,C#5-46.8c
19.725351473,68.8099810531,435.197,0.458594104,A4-19.0c
20.230385487,66.9521727572,390.914,0.38893424,G4-4.8c
20.776054421,64.3620712344,336.594,0.330884354,E4+36.2c
21.205623582,67.2003403692,396.558,0.319274376,G4+20.0c
21.582947845,69.2948922739,447.559,0.354104308,A4+29.5c
21.966077097,72.18602835,528.904,0.284444444,C5+18.6c
22.349206348,72.3409433871,533.658,0.145124717,C5+34.1c
22.500136054,68.8501127755,436.207,0.21478458,A4-15.0c
22.720725623,67.4182929776,401.582,0.12770975,G4+41.8c
22.970340135,64.7803804138,344.826,0.272834467,F4-22.0c
23.533424035,71.7920965114,517.005,0.121904762,C5-20.8c
23.661133786,70.1426603093,470.021,0.249614512,A#4+14.3c
24.386757369,75.2791574624,632.369,0.203174603,D#5+27.9c
24.677006802,67.1514196741,395.439,0.354104308,G4+15.1c
25.170430838,70.0699465711,468.051,0.493424036,A#4+7.0c
26.052789115,70.2370635745,472.591,0.290249433,A#4+23.7c
26.348843537,67.4435372284,402.168,0.220589569,G4+44.4c
26.598458049,75.1711476496,628.436,0.267029479,D#5+17.1c
26.882902494,75.6835194491,647.313,0.110294784,E5-31.7c
26.999002267,71.3523134187,504.037,0.145124716,B4+35.2c
27.149931972,69.8156813564,461.227,0.150929705,A#4-18.4c
27.411156462,73.8941654529,583.75,0.232199546,D5-10.6c
27.660770974,71.8001312454,517.245,0.232199547,C5-20.0c
27.980045351,74.0725501718,589.796,0.261224489,D5+7.3c
28.247074829,77.2512277211,708.666,0.104489796,F5+25.1c
28.357369614,73.7361750626,578.447,0.156734694,D5-26.4c
28.641814058,71.6479780489,512.719,0.371519275,C5-35.2c
29.332607709,76.5278946399,679.667,0.150929705,F5-47.2c
29.489342403,74.6887008263,611.165,0.284444444,D#5-31.1c
29.942131518,74.6202698776,608.754,0.464399093,D#5-38.0c
30.4123356,67.0697966618,393.579,0.272834467,G4+7.0c
30.696780045,67.0216961512,392.487,0.220589569,G4+2.2c
31.056689342,69.5968997104,455.435,0.203174603,A#4-40.3c
31.41079365,69.8034404891,460.901,0.371519274,A#4-19.7c
31.788117913,67.1173691087,394.662,0.156734694,G4+11.7c
31.950657596,69.9144549726,463.866,0.249614512,A#4-8.6c
32.206077097,66.8708485809,389.082,0.278639455,G4-12.9c
32.600816326,69.8890201131,463.185,0.284444444,A#4-11.1c
32.937505668,72.0594814495,525.052,0.214784581,C5+5.9c
33.158095237,72.0182495853,523.803,0.121904762,C5+1.8c
33.303219954,76.9569302969,696.721,0.197369614,F5-4.3c
33.506394557,74.2108074404,594.525,0.383129252,D5+21.1c
33.895328797,71.9186778552,520.799,0.191564626,C5-8.1c
34.092698412,70.0392562079,467.222,0.365714286,A#4+3.9c
34.539682539,67.7737706478,409.913,0.220589569,G#4-22.6c
34.766077097,72.6335710516,542.755,0.121904762,C#5-36.6c
34.899591836,67.2381056909,397.424,0.325079365,G4+23.8c
35.300136054,64.9375626327,347.971,0.417959183,F4-6.2c
35.729705215,69.822849134,461.418,0.185759637,A#4-17.7c
35.92126984,67.1160092016,394.631,0.383129252,G4+11.6c
36.437913831,71.909500663,520.523,0.127709751,C5-9.1c
36.571428571,69.7081092005,458.37,0.255419501,A#4-29.2c
