9.961360544,New Point
11.595464852,New Point
12.586666666,New Point
13.109115646,New Point
13.206349206,New Point
13.283265306,New Point
13.363083900,New Point
13.437097505,New Point
13.505306122,New Point
14.066938775,New Point
14.915918367,New Point
15.085714285,New Point
15.573333333,New Point
15.637188208,New Point
15.698140589,New Point
16.071111111,New Point
16.162539682,New Point
16.622585034,New Point
16.684988662,New Point
16.901224489,New Point
17.071020408,New Point
18.065124716,New Point
18.274104308,New Point
18.702947845,New Point
19.557006802,New Point
20.001088435,New Point
20.104126984,New Point
20.642539682,New Point
21.339138321,New Point
21.475555555,New Point
21.562630385,New Point
23.381043083,New Point
25.393922902,New Point
26.348843537,New Point
27.014965986,New Point
27.966984126,New Point
29.084444444,New Point
29.167165532,New Point
29.567709750,New Point
29.857959183,New Point
30.072743764,New Point
30.409433106,New Point
30.513922902,New Point
30.882539682,New Point
31.447074829,New Point
32.571791383,New Point
32.645804988,New Point
33.815510204,New Point
34.863310657,New Point
35.178231292,New Point
36.079455782,New Point
37.411700680,New Point
37.532154195,New Point
38.474013605,New Point
39.035646258,New Point
39.574058956,New Point
40.373696145,New Point
40.497052154,New Point
41.142857142,New Point
41.229931972,New Point
41.311201814,New Point
41.383764172,New Point
41.816235827,New Point
42.284988662,New Point
42.476553287,New Point
42.794376417,New Point
42.888707482,New Point
45.151201814,New Point
45.232471655,New Point
45.364535147,New Point
45.715736961,New Point
46.965260770,New Point
47.040725623,New Point
47.982585034,New Point
48.105941043,New Point
48.290249433,New Point
48.396190476,New Point
48.669024943,New Point
49.740045351,New Point
49.808253968,New Point
50.105759637,New Point
50.189931972,New Point
50.485986394,New Point
50.594829931,New Point
50.805260770,New Point
50.866213151,New Point
50.951836734,New Point
51.340770975,New Point
52.037369614,New Point
52.223129251,New Point
52.313106575,New Point
54.025578231,New Point
54.206984126,New Point
54.285351473,New Point
54.376780045,New Point
55.037097505,New Point
55.598730158,New Point
55.665487528,New Point
56.115374149,New Point
56.321451247,New Point
57.540498866,New Point
60.048253968,New Point
