startTime,pitch,freq,duration,noteStr
19.713741496,58.1983727483,235.768,0.580498866,A#3+19.8c
20.300045351,56.607472298,215.068,0.116099773,A3-39.3c
20.538049886,65.1191479983,351.64,0.104489796,F4+11.9c
20.64834467,63.6066714276,322.223,0.516643991,E4-39.3c
21.263673469,58.4769868189,239.593,0.626938775,A#3+47.7c
22.314376416,59.0131995779,247.13,0.290249434,B3+1.3c
22.674285713,61.0574516583,278.104,0.185759638,C#4+5.7c
22.999365079,63.7171052262,324.285,0.330884353,E4-28.3c
23.452154194,65.2047983688,353.384,0.226394558,F4+20.5c
23.841088435,69.1094294018,442.79,0.174149659,A4+10.9c
24.021043083,66.7026425658,385.32,0.191564626,G4-29.7c
24.218412698,64.9988483066,349.205,0.150929705,F4-0.1c
24.392562357,60.9041973477,275.653,0.150929706,C#4-9.6c
24.55510204,63.6973945058,323.916,0.133514739,E4-30.3c
24.76988662,62.1619048389,296.424,0.116099774,D4+16.2c
24.891791382,66.4807107914,380.412,0.667573697,F#4+48.1c
25.710294784,66.8593204474,388.823,0.342494331,G4-14.1c
26.058594103,64.2093092076,333.637,0.278639456,E4+20.9c
26.435918367,65.665633372,362.917,0.325079365,F#4-33.4c
26.81324263,60.7374666815,273.011,0.168344671,C#4-26.3c
27.091882085,63.3646632178,317.75,0.354104309,D#4+36.5c
27.469206348,66.2391992277,375.142,0.168344672,F#4+23.9c
27.643356008,64.1962280498,333.385,0.121904762,E4+19.6c
27.921995464,60.8321360475,274.508,0.243809524,C#4-16.8c
28.444444444,66.2229934281,374.791,0.290249433,F#4+22.3c
28.844988661,63.7656718587,325.196,0.476009071,E4-23.4c
29.570612244,64.2348719725,334.13,0.568888889,E4+23.5c
30.58648526,57.2465112979,223.155,0.191564626,A3+24.6c
30.859319727,55.4653915757,201.338,0.284444445,G3+46.5c
31.178594103,58.4034173168,238.577,0.203174604,A#3+40.3c
31.503673469,60.4630088465,268.717,0.150929705,C4+46.3c
31.660408162,63.3387638807,317.275,0.110294785,D#4+33.9c
31.776507936,60.9575619285,276.504,0.121904762,C#4-4.2c
31.904217686,59.0658697197,247.883,0.301859411,B3+6.6c
32.571791382,61.3190988107,282.339,0.539863946,C#4+31.9c
33.250975056,63.9908822318,329.454,0.284444444,E4-0.9c
33.62249433,63.6650288318,323.311,0.121904762,E4-33.5c
33.750204081,66.6868650279,384.969,0.487619047,G4-31.3c
34.562902494,58.7523258847,243.434,0.30185941,B3-24.8c
34.946031745,61.0585098983,278.121,0.272834467,C#4+5.8c
35.334965986,62.1322101665,295.916,0.255419501,D4+13.2c
35.648435373,60.4383806348,268.335,0.208979592,C4+43.8c
35.863219954,63.1675660008,314.153,0.104489796,D#4+16.8c
35.973514738,60.914368742,275.815,0.168344672,C#4-8.6c
