startTime,pitch,freq,duration,noteStr
22.64526077,77.0639929685,701.043,0.406349207,F5+6.4c
23.057414965,74.2636661274,596.343,0.487619048,D5+26.4c
23.550839001,76.7870565268,689.918,0.145124717,F5-21.3c
23.701768707,73.8979611474,583.878,0.226394557,D5-10.2c
23.933968253,76.2681816937,669.547,0.121904762,E5+26.8c
24.061678004,73.8115217308,580.97,0.267029478,D5-18.9c
24.334512471,71.2365544853,500.678,0.394739229,B4+23.7c
24.897596371,73.7034916917,577.356,0.226394558,D5-29.7c
25.129795918,76.5389713277,680.102,0.203174603,F5-46.1c
25.338775509,74.1231396337,591.522,0.232199547,D5+12.3c
25.576780045,75.7445240037,649.598,0.342494331,E5-25.6c
26.122448979,71.6065993627,511.495,0.644353741,C5-39.3c
26.772607709,68.7664861899,434.105,0.121904762,A4-23.4c
27.109297051,72.3063593188,532.593,0.13351474,C5+30.6c
27.248616779,75.8638805475,654.092,0.330884354,E5-13.6c
27.585306122,72.9604731202,553.101,1.967891156,C#5-4.0c
34.098503401,77.5639179239,721.582,0.220589569,F#5-43.6c
34.324897958,73.7221626212,577.979,0.505034014,D5-27.8c
34.835736961,76.8559510146,692.669,0.197369614,F5-14.4c
35.038911564,73.4440108574,568.767,0.719818594,C#5+44.4c
36.333424035,74.8980956887,618.602,1.428027211,D#5-10.2c
37.767256235,76.0933372187,662.819,0.162539683,E5+9.3c
37.935600906,73.5668796507,572.818,0.359909297,D5-43.3c
38.301315192,75.4021077936,636.876,0.179954648,D#5+40.2c
38.487074829,73.4029617457,567.42,0.789478458,C#5+40.3c
39.282358276,69.0529968618,441.349,0.377324263,A4+5.3c
39.967346938,68.1682701031,419.361,0.493424036,G#4+16.8c
40.466575963,65.0053416023,349.336,0.12770975,F4+0.5c
40.600090702,68.2709651655,421.856,0.203174603,G#4+27.1c
40.809070294,70.7272745199,486.164,0.145124717,B4-27.3c
40.959999999,68.4952587577,427.357,0.267029479,G#4+49.5c
41.232834466,70.6351200583,483.583,0.145124717,B4-36.5c
41.383764172,65.9477765654,368.88,0.731428571,F#4-5.2c
42.718911564,73.7382998913,578.518,0.435374149,D5-26.2c
43.160090702,76.6340153698,683.846,0.139319728,F5-36.6c
43.305215419,73.4601965019,569.299,0.267029478,C#5+46.0c
43.578049886,71.817593927,517.767,0.394739229,C5-18.2c
44.141133786,73.3819576973,566.732,0.284444444,C#5+38.2c
44.460408162,75.6566466944,646.309,0.417959184,E5-34.3c
44.884172335,78.3916247751,756.919,0.197369614,F#5+39.2c
45.087346938,76.3925446985,674.374,0.156734694,E5+39.3c
45.418231292,75.6404332867,645.704,0.493424036,E5-36.0c
45.917460317,73.2797495658,563.396,0.522448979,C#5+28.0c
46.445714285,76.9314420241,695.696,0.116099773,F5-6.9c
46.567619047,73.5745848284,573.073,0.249614512,D5-42.5c
46.921723355,73.936937446,585.194,0.162539683,D5-6.3c
47.339682539,72.4215333365,536.148,0.208979592,C5+42.2c
47.554467119,71.2660587656,501.532,1.021678005,B4+26.6c
48.59356009,70.8449920394,489.481,0.307664399,B4-15.5c
49.830022675,71.3934812648,505.237,1.056507936,B4+39.3c
50.996825396,73.0995445869,557.562,0.417959184,C#5+10.0c
51.420589568,69.7065983603,458.33,0.203174604,A#4-29.3c
51.62956916,66.9557153408,390.994,0.499229025,G4-4.4c
52.215873015,66.0706770496,371.508,0.412154195,F#4+7.1c
52.633832199,64.2276166061,333.99,0.417959183,E4+22.8c
53.301405895,66.1505980045,373.227,0.38893424,F#4+15.1c
53.696145124,68.1192394953,418.175,0.545668934,G#4+11.9c
54.253424035,70.3129467582,474.667,0.22058957,A#4+31.3c
54.479818593,64.656228683,342.362,0.139319728,F4-34.4c
54.770068026,68.2944232917,422.428,0.429569161,G#4+29.4c
55.205442176,71.502139015,508.418,0.446984127,C5-49.8c
55.658231292,68.7359906166,433.341,0.104489796,A4-26.4c
56.0123356,73.5523967255,572.339,0.400544218,D5-44.8c
56.418684806,76.6649746258,685.07,0.13351474,F5-33.5c
56.558004534,73.0994514365,557.559,0.238004535,C#5+9.9c
56.801814058,68.3574222514,423.968,0.307664399,G#4+35.7c
57.173333333,73.1489368271,559.155,0.446984126,C#5+14.9c
57.626122448,68.3418983454,423.588,0.150929705,G#4+34.2c
57.782857142,70.4370547782,478.082,0.214784581,A#4+43.7c
58.003446711,68.8199630723,435.448,0.371519275,A4-18.0c
58.380770974,70.4630717001,478.801,0.191564626,A#4+46.3c
58.578140589,65.038563023,350.007,0.17414966,F4+3.9c
58.758095237,66.7432115105,386.224,0.394739229,G4-25.7c
59.176054421,67.7016111915,408.208,0.597913832,G#4-29.8c
61.405170067,71.5701760342,510.42,0.952018141,C5-43.0c
62.589387754,73.9623018713,586.052,0.499229025,D5-3.8c
63.094421768,70.2572730902,473.143,0.354104308,A#4+25.7c
63.454331065,68.3201414645,423.056,0.38893424,G#4+32.0c
63.849070294,65.8197899215,366.163,0.400544218,F#4-18.0c
64.2554195,64.2673801144,334.758,0.238004535,E4+26.7c
65.323537414,68.2323870562,420.917,0.452789116,G#4+23.2c
65.921451246,71.1300390807,497.607,0.238004535,B4+13.0c
66.16526077,73.377130493,566.574,0.272834467,C#5+37.7c
66.507755101,75.6632349137,646.555,0.423764173,E5-33.7c
66.937324262,77.3921481606,714.458,0.121904762,F5+39.2c
67.065034013,73.7414118456,578.622,0.232199546,D5-25.9c
67.303038548,71.5420013187,509.59,0.365714286,C5-45.8c
67.680362811,72.1269437087,527.102,0.319274376,C5+12.7c
68.005442176,68.4685013232,426.697,0.325079365,G#4+46.8c
68.493061224,71.4595565003,507.169,1.335147392,B4+46.0c
69.834013605,68.859675029,436.448,0.162539682,A4-14.0c
70.89632653,73.5737389373,573.045,0.162539682,D5-42.6c
71.064671201,70.8007954488,488.233,0.162539683,B4-19.9c
71.238820861,71.4078669144,505.657,0.307664399,B4+40.8c
