startTime,pitch,freq,duration,noteStr
0.290249432,67.2277349753,397.186,0.191564626,G4+22.8c
0.621133786,68.039568936,416.255,0.139319728,G#4+4.0c
0.795283446,66.3910987084,378.448,0.539863945,F#4+39.1c
1.358367346,63.9522685424,328.72,0.818503401,E4-4.8c
2.292970521,68.3309006332,423.319,0.528253968,G#4+33.1c
3.024399092,66.4264240123,379.221,0.145124717,F#4+42.6c
3.186938775,64.8524765458,346.265,0.86494331,F4-14.8c
4.214421768,66.4666426573,380.103,0.278639456,F#4+46.7c
4.522086167,66.3578096542,377.721,0.185759637,F#4+35.8c
4.841360543,66.0825560198,371.763,0.557278912,F#4+8.3c
6.594467119,67.4576080523,402.495,0.267029479,G4+45.8c
6.931156462,65.2813962548,354.951,0.185759637,F4+28.1c
7.378140589,61.573587881,286.52,0.249614512,D4-42.6c
7.842539682,68.4861010187,427.131,0.110294784,G#4+48.6c
7.958639455,67.3250966643,399.426,0.342494331,G4+32.5c
8.533333333,68.56713657,429.135,0.116099773,A4-43.3c
8.655238094,66.6058182264,383.171,0.412154195,G4-39.4c
9.351836734,66.6312368883,383.734,0.162539682,G4-36.9c
9.520181405,65.0736460684,350.717,0.197369615,F4+7.4c
9.763990929,61.7445232406,289.363,0.47600907,D4-25.6c
10.332879818,65.3111227909,355.561,0.133514739,F4+31.1c
10.547664398,64.9650537886,348.524,0.26122449,F4-3.5c
11.987301586,68.1112060802,417.981,0.191564626,G#4+11.1c
12.196281178,68.2362117291,421.01,0.150929706,G#4+23.6c
12.353015872,66.4241412429,379.171,0.133514739,F#4+42.4c
12.724535147,64.5494049405,340.256,0.487619047,F4-45.1c
13.217959183,62.5929469108,303.897,0.133514739,D#4-40.7c
13.525623582,67.8245039605,411.116,0.5630839,G#4-17.6c
14.111927437,67.9282896433,413.588,0.116099773,G#4-7.2c
14.233832199,66.0690459664,371.473,0.116099773,F#4+6.9c
14.396371881,64.6546104521,342.33,0.191564626,F4-34.5c
14.831746031,64.6952731861,343.135,0.626938775,F4-30.5c
15.586394557,65.9596463354,369.133,0.632743764,F#4-4.0c
16.282993196,66.2826168764,376.084,0.754648527,F#4+28.3c
17.652970521,69.0320375142,440.815,0.116099773,A4+3.2c
17.867755101,67.6617417778,407.269,0.330884354,G#4-33.8c
18.204444444,67.7447737282,409.227,0.307664399,G#4-25.5c
18.529523809,67.7064453233,408.322,0.150929705,G#4-29.4c
18.941678004,65.5466829473,360.432,0.12770975,F#4-45.3c
19.098412698,64.2618973517,334.652,0.609523809,E4+26.2c
19.713741496,65.9089200842,368.053,0.801088435,F#4-9.1c
20.52063492,67.7117019696,408.446,0.208979592,G#4-28.8c
20.7354195,66.2258570943,374.853,0.557278912,F#4+22.6c
21.73387755,60.8825789932,275.309,0.377324263,C#4-11.7c
22.163446711,64.4138391245,337.602,0.592108844,E4+41.4c
22.889070294,68.9844118779,439.604,0.17414966,A4-1.6c
23.109659863,65.7875146082,365.481,0.452789116,F#4-21.3c
23.864308389,66.6540052231,384.239,0.145124717,G4-34.6c
24.07909297,64.0066396331,329.754,0.38893424,E4+0.7c
24.473832199,64.2995692311,335.381,1.433832199,E4+30.0c
