"/Users/gong/Documents/github/MTG/JingjuSingingAnnotation/educationSegmentation/evaluationGroundTruth/newUnclassified/londonRecording_Laosheng-04.wav",0.191564625,0.650158730,326.297
,0.853333333,0.296054421,320.975
,1.160997732,0.487619047,324.924
,1.758911564,0.580498866,360.776
,2.420680271,0.354104309,402.357
,2.798004534,0.116099774,403.746
,2.943129251,0.104489796,495.083
,3.053424035,0.319274377,418.501
,3.407528344,1.068117914,372.524
,4.487256235,0.655963719,377.274
,6.147482992,0.168344672,415.399
,6.321632652,0.243809524,375.441
,6.617687074,0.545668934,404.723
,7.169160997,0.232199546,406.061
,8.086349206,0.226394557,457.582
,8.318548752,0.110294785,418.92
,8.510113378,0.638548753,423.157
,9.160272108,0.214784581,430.049
,9.380861677,0.359909297,417.718
,9.746575963,0.284444444,425.386
,10.106485260,0.150929705,478.781
,10.327074829,0.110294785,380.635
,10.675374149,0.133514739,367.583
,10.878548752,0.168344671,359.331
,11.517097505,0.313469388,307.661
,11.842176870,0.284444444,307.528
,12.138231292,0.354104308,318.787
,12.498140589,0.354104308,348.923
,12.869659863,0.116099773,288.262
,13.206349206,0.139319727,250.45
,13.519818593,1.166802721,251.446
,14.843356008,0.452789116,272.381
,15.301950113,0.487619047,253.82
,16.033378684,0.650158730,252.887
,16.811247165,0.377324263,247.01
,17.211791382,1.085532880,223.151
,18.308934240,0.714013605,223.346
,20.456780045,0.174149659,345.365
,20.671564625,0.116099773,298.482
,20.793469387,0.661768707,303.224
,21.530702947,0.110294785,270.755
,21.646802720,0.104489796,306.841
,21.757097505,0.336689342,261.586
,22.296961450,0.934603175,225.61
,23.365079364,0.110294785,239.499
,23.730793650,0.203174603,271.361
,23.939773242,0.116099773,301.807
,24.061678004,0.255419501,267.353
,24.607346938,0.830113379,227.746
,25.605804988,0.197369614,195.232
,25.808979591,0.162539683,224.675
,26.000544217,0.278639456,194.662
,26.354648525,1.068117914,226.525
,27.486621314,0.888163266,255.669
,28.595374149,0.272834467,313.806
,28.879818593,0.580498866,305.332
,29.686712017,0.777868481,225.212
,30.499410430,0.139319728,248.186
,30.644535147,0.121904761,298.78
,30.772244897,0.203174603,243.573
,31.155374149,0.185759637,227.847
,31.497868480,0.505034014,190.331
,32.269931972,0.238004535,221.082
,32.687891156,0.267029478,223.636
,32.960725623,0.162539682,225.27
,33.233560090,0.139319728,243.665
,33.378684806,0.139319728,290.577
,33.523809523,0.197369614,247.492
,33.726984126,0.104489796,336.816
,33.860498865,0.255419502,243.304
,34.237823128,0.174149660,231.407
,34.504852607,0.893968254,222.062
,35.404625850,0.342494331,221.404
,36.629478457,0.162539683,265.718
,36.797823128,0.150929706,320.46
,36.954557822,0.238004535,265.982
,37.297052153,0.876553288,307.18
,38.881814058,0.121904762,373.252
,39.009523809,0.121904762,378.724
,39.143038548,0.185759637,358.269
,39.340408162,0.133514740,385.049
,39.479727890,0.133514740,362.671
,39.619047618,0.110294785,377.876
,39.886077097,0.301859410,377.15
,40.193741496,0.290249433,309.851
,41.052879818,0.208979592,332.779
,41.267664398,1.102947846,301.11
,42.451882085,0.476009071,255.286
,43.003356008,0.156734694,395.833
,43.165895691,0.174149660,482.662
,43.543219954,0.208979592,474.079
,43.775419500,0.162539683,401.751
,44.338503401,0.139319727,345.108
,44.489433106,2.165260771,343.736
,46.677913831,0.348299320,370.41
,47.032018140,0.412154195,349.307
,47.484807255,0.383129252,343.804
,48.001451246,0.133514740,315.399
,48.152380952,0.261224489,339.925
,48.593560090,2.420680272,298.847
,52.796371881,0.359909297,294.812
,53.167891156,0.139319728,289.762
,53.313015872,0.284444445,254.9
,53.638095237,0.899773243,300.451
,54.561088435,0.139319727,271.043
,54.706213151,0.220589569,333.594
,54.932607709,0.609523809,284.473
,55.994920634,0.133514739,348.188
,56.372244897,0.406349206,231.668
,56.871473922,0.191564626,255.204
,57.109478457,0.458594105,226.83
,57.660952380,0.145124717,260.986
,57.811882085,0.255419501,287.122
,58.078911564,0.145124716,258.663
,58.235646258,0.354104308,273.932
,58.601360543,0.290249434,271.966
,58.897414965,0.208979592,276.297
,60.267392289,0.139319728,291.068
,60.412517006,0.545668934,250.8
,60.981405895,0.835918367,275.821
,62.037913831,0.197369615,346.066
,62.246893423,2.258140590,328.979
,65.155192743,0.203174603,175.738
,65.515102040,0.638548753,168.693
,66.461315192,0.168344671,194.511
,66.774784580,1.248072562,219.299
,68.028662131,0.545668934,225.649
,69.764353741,0.278639455,311.015
,70.060408162,0.168344672,293.594
,70.234557822,0.197369615,251.758
,70.437732425,0.348299320,262.106
,70.884716552,0.702403629,220.459
,71.604535147,0.377324263,188.482
,72.190839001,0.284444445,193.617
,72.602993196,0.644353742,221.823
,73.253151927,0.650158730,266.348
,73.909115645,0.261224490,287.474
,74.176145124,0.156734694,255.327
,74.338684806,0.127709751,230.498
,74.495419500,0.214784581,192.502
,75.697052153,0.377324263,255.604
,76.289160997,0.719818594,293.684
,77.183129251,0.568888889,383.346
,77.763628117,0.121904762,351.926
,77.914557822,0.319274377,303.756
,78.245442176,0.412154195,305.349
,78.663401360,0.139319728,286.983
,78.895600906,0.174149660,260.38
,79.075555555,0.121904762,360.328
,79.203265305,0.162539683,464.153
,79.371609977,0.133514739,383.121
,79.760544217,0.145124716,286.945
,79.986938775,0.435374149,328.557
,80.503582766,0.470204081,350.809
,81.194376416,0.145124717,327.758
,81.594920634,0.162539683,330.156
,81.763265305,1.451247166,288.91
,83.220317459,0.371519275,287.959
,84.543854874,0.179954649,346.237
,84.729614512,0.551473923,276.343
,85.304308389,0.197369615,275.19
,85.507482992,0.371519275,241.741
,85.942857142,0.539863946,274.287
,86.616235827,1.637006803,291.799
,88.276462584,0.238004535,327.765
,88.549297051,0.272834467,275.527
,88.868571428,0.150929705,280.158
,90.006349206,0.354104308,287.701
,90.366258503,0.197369614,249.411
,90.569433106,0.522448979,269.279
,91.097687074,0.243809524,246.668
,91.457596371,0.121904762,186.733
,91.585306122,0.348299319,213.201
,92.189024942,0.981043084,218.673
,93.390657596,0.783673469,288.955
,94.429750566,0.191564626,338.424
,94.667755101,0.551473923,284.509
,95.486258503,0.208979591,226.766
,95.747482992,0.905578232,249.508
,96.734331065,0.156734694,254.603
,97.036190475,0.243809524,252.526
,97.442539682,0.191564626,248.072
,97.773424035,0.116099774,229.603
,97.895328797,0.127709751,256.103
,98.028843537,0.435374149,225.818
,98.475827664,0.208979591,227.448
,98.690612244,0.888163265,223.269
,100.292789115,0.174149660,381.818
,100.710748298,0.383129252,1227.4
,101.825306122,0.226394557,330.057
,102.179410430,0.214784581,291.886
,102.423219954,0.238004535,341.959
,102.696054421,0.116099773,390.013
,102.974693877,0.203174603,314.26
,103.201088435,0.203174603,340.658
,103.462312924,0.121904762,328.075
,104.042811791,0.162539682,339.071
,104.234376416,0.470204082,304.004
,104.878730158,0.121904762,270.201
,105.070294784,0.243809524,370.36
,105.360544217,0.121904762,382.528
,105.488253967,0.110294785,343.591
,105.766893423,0.336689343,314.657
,106.359002267,0.243809524,319.51
,106.689886620,0.197369615,374.779
,106.985941042,0.249614513,302.345
,107.241360543,0.365714286,347.826
,107.665124716,0.487619047,224.46
,108.263038548,0.290249433,280.124
