startTime,pitch,freq,duration,noteStr
1.979501133,70.4193742612,477.594,0.330884354,A#4+41.9c
2.33941043,69.9900158848,465.895,0.330884354,A#4-1.0c
2.780589568,68.8552714936,436.337,0.168344672,A4-14.5c
2.954739228,67.2192333278,396.991,0.127709751,G4+21.9c
3.088253967,65.0767062858,350.779,0.156734694,F4+7.7c
3.25079365,67.4817642506,403.057,0.185759637,G4+48.2c
3.46557823,69.2498469118,446.396,0.296054422,A4+25.0c
3.767437641,71.8777086566,519.568,0.34829932,C5-12.2c
4.121541949,66.8012516314,387.521,0.116099774,G4-19.9c
5.613424035,62.5891296481,303.83,0.150929706,D#4-41.1c
5.775963718,56.9072094454,218.824,0.203174603,A3-9.3c
5.98494331,60.1409954009,263.765,0.116099773,C4+14.1c
6.153287981,60.5163357206,269.546,0.336689342,C#4-48.4c
6.495782312,57.6333156187,228.197,0.296054422,A#3-36.7c
6.913741496,61.8221864968,290.664,0.162539682,D4-17.8c
7.163356008,65.6465415266,362.517,0.220589569,F#4-35.3c
7.540680271,60.0067108569,261.727,0.156734694,C4+0.7c
7.778684806,61.8124752734,290.501,0.13351474,D4-18.8c
7.918004534,62.9347188912,309.956,0.17414966,D#4-6.5c
8.10956916,60.1698509479,264.205,0.110294785,C4+17.0c
8.463673469,65.3153096428,355.647,0.185759637,F4+31.5c
9.450521541,61.9234419135,292.369,0.17414966,D4-7.7c
9.71755102,62.6120206095,304.232,0.12770975,D#4-38.8c
10.094875283,68.3529707652,423.859,0.743038548,G#4+35.3c
11.940861677,55.5791212186,202.665,0.220589569,G#3-42.1c
12.300770974,65.2699305951,354.716,0.551473923,F4+27.0c
12.898684806,60.0886705709,262.969,0.336689343,C4+8.9c
13.241179137,65.5011847558,359.486,0.121904762,F#4-49.9c
13.368888888,62.713355893,306.018,0.145124717,D#4-28.7c
13.519818593,57.0713057027,220.908,0.267029479,A3+7.1c
13.920362811,59.8988876265,260.102,0.458594104,C4-10.1c
14.553106575,67.5515502181,404.685,0.104489796,G#4-44.8c
14.66340136,64.6046744312,341.344,0.487619047,F4-39.5c
15.156825396,64.4706158028,338.711,0.574693878,E4+47.1c
