1.385714285,New Point
1.473469387,New Point
2.712244897,New Point
2.895918367,New Point
3.024489795,New Point
3.863265306,New Point
4.044897959,New Point
4.153061224,New Point
4.240816326,New Point
4.365306122,New Point
4.473469387,New Point
4.624489795,New Point
5.034693877,New Point
7.557142857,New Point
7.712244897,New Point
8.685714285,New Point
8.789795918,New Point
9.061224489,New Point
9.318367346,New Point
9.436734693,New Point
23.608163265,New Point
23.871428571,New Point
23.963265306,New Point
24.059183673,New Point
25.428571428,New Point
25.587755102,New Point
26.034693877,New Point
26.157142857,New Point
26.330612244,New Point
26.528571428,New Point
28.389795918,New Point
28.520408163,New Point
28.602040816,New Point
29.871428571,New Point
30.026530612,New Point
30.173469387,New Point
30.281632653,New Point
30.371428571,New Point
30.485714285,New Point
30.636734693,New Point
31.167346938,New Point
31.367346938,New Point
31.516326530,New Point
31.853061224,New Point
31.912244897,New Point
31.971428571,New Point
32.891836734,New Point
43.538775510,New Point
43.942857142,New Point
44.746938775,New Point
44.873469387,New Point
46.002040816,New Point
46.795918367,New Point
46.912244897,New Point
46.985714285,New Point
49.316326530,New Point
49.836734693,New Point
50.544897959,New Point
50.702040816,New Point
50.814285714,New Point
50.946938775,New Point
51.093877551,New Point
51.200000000,New Point
51.293877551,New Point
51.383673469,New Point
52.665306122,New Point
54.044897959,New Point
55.342857142,New Point
55.455102040,New Point
55.565306122,New Point
56.365306122,New Point
69.018367346,New Point
69.840816326,New Point
70.132653061,New Point
70.232653061,New Point
71.591836734,New Point
71.748979591,New Point
72.508163265,New Point
72.653061224,New Point
74.340816326,New Point
75.818367346,New Point
76.226530612,New Point
76.500000000,New Point
76.634693877,New Point
77.051020408,New Point
77.179591836,New Point
77.508163265,New Point
77.630612244,New Point
78.365306122,New Point
78.724489795,New Point
79.604081632,New Point
80.683673469,New Point
80.895918367,New Point
81.040816326,New Point
81.414285714,New Point
81.483673469,New Point
81.744897959,New Point
81.900000000,New Point
84.483673469,New Point
84.879591836,New Point
85.455102040,New Point
85.646938775,New Point
85.753061224,New Point
85.885714285,New Point
86.010204081,New Point
86.806122448,New Point
86.993877551,New Point
88.134693877,New Point
88.379591836,New Point
89.244897959,New Point
89.363265306,New Point
89.563265306,New Point
89.742857142,New Point
89.848979591,New Point
91.126530612,New Point
91.248979591,New Point
91.548979591,New Point
91.646938775,New Point
91.753061224,New Point
91.846938775,New Point
94.469387755,New Point
94.608163265,New Point
94.712244897,New Point
95.269387755,New Point
95.973469387,New Point
96.044897959,New Point
97.197959183,New Point
97.504081632,New Point
98.444897959,New Point
98.706122448,New Point
98.785714285,New Point
99.155102040,New Point
101.291836734,New Point
101.557142857,New Point
102.504081632,New Point
102.636734693,New Point
102.722448979,New Point
103.181632653,New Point
103.275510204,New Point
104.434693877,New Point
105.108163265,New Point
105.181632653,New Point
105.244897959,New Point
105.344897959,New Point
105.700000000,New Point
107.467346938,New Point
108.359183673,New Point
108.879591836,New Point
109.138775510,New Point
109.242857142,New Point
109.308163265,New Point
109.408163265,New Point
109.718367346,New Point
111.195918367,New Point
111.493877551,New Point
112.840816326,New Point
113.118367346,New Point
113.253061224,New Point
113.373469387,New Point
113.897959183,New Point
114.620408163,New Point
114.712244897,New Point
114.844897959,New Point
115.048979591,New Point
115.416326530,New Point
116.259183673,New Point
116.542857142,New Point
116.638775510,New Point
116.726530612,New Point
117.181632653,New Point
117.304081632,New Point
117.775510204,New Point
118.414285714,New Point
118.593877551,New Point
118.695918367,New Point
118.995918367,New Point
119.340816326,New Point
120.575510204,New Point
120.685714285,New Point
121.079591836,New Point
121.261224489,New Point
121.444897959,New Point
121.895918367,New Point
122.269387755,New Point
122.504081632,New Point
122.673469387,New Point
122.842857142,New Point
123.238775510,New Point
123.373469387,New Point
124.024489795,New Point
124.322448979,New Point
125.581632653,New Point
126.132653061,New Point
126.189795918,New Point
127.661224489,New Point
129.652970521,New Point
129.797959183,New Point
129.936734693,New Point
130.297959183,New Point
130.412244897,New Point
131.889795918,New Point
131.991836734,New Point
132.912244897,New Point
133.061224489,New Point
133.423310657,New Point
133.908163265,New Point
135.459183673,New Point
135.534693877,New Point
136.806122448,New Point
136.908163265,New Point
136.995918367,New Point
137.238775510,New Point
137.369387755,New Point
137.483673469,New Point
138.483673469,New Point
138.812244897,New Point
138.889795918,New Point
139.120907029,New Point
139.285714285,New Point
139.434693877,New Point
139.591836734,New Point
140.279591836,New Point
140.712244897,New Point
140.881632653,New Point
141.397959183,New Point
142.365306122,New Point
142.738775510,New Point
142.842857142,New Point
143.375510204,New Point
143.938775510,New Point
144.091836734,New Point
144.224489795,New Point
144.287755102,New Point
144.387755102,New Point
144.728571428,New Point
144.844897959,New Point
145.402040816,New Point
146.210204081,New Point
147.446938775,New Point
147.544897959,New Point
147.657142857,New Point
147.748979591,New Point
148.583673469,New Point
149.204081632,New Point
150.285714285,New Point
151.093877551,New Point
151.193877551,New Point
151.297959183,New Point
153.144897959,New Point
153.246938775,New Point
155.063265306,New Point
155.271428571,New Point
155.385714285,New Point
155.491836734,New Point
155.589795918,New Point
155.889795918,New Point
155.995918367,New Point
156.067346938,New Point
156.455102040,New Point
156.567346938,New Point
156.634693877,New Point
157.695419501,New Point
158.197959183,New Point
159.263265306,New Point
160.269387755,New Point
160.361224489,New Point
160.485714285,New Point
161.308163265,New Point
161.383764172,New Point
166.408163265,New Point
166.697959183,New Point
169.014285714,New Point
169.277551020,New Point
169.610204081,New Point
170.730612244,New Point
170.848979591,New Point
172.581632653,New Point
172.693877551,New Point
173.191836734,New Point
173.332653061,New Point
174.808163265,New Point
174.930612244,New Point
177.389795918,New Point
177.840816326,New Point
177.914285714,New Point
178.251020408,New Point
178.577551020,New Point
179.826530612,New Point
