2.536780045,447.688,0.679183673,0
3.285623582,786.337,0.197369614,0
3.488798185,680.692,0.226394557,0
3.720997732,526.279,0.232199546,0
4.104126984,679.461,0.150929705,0
4.255056689,615.305,0.577414965,0
5.027120181,389.735,0.290249433,0
5.468299319,391.712,0.493424036,0
6.141678004,459.85,0.325079365,0
6.896326530,471.365,0.383129251,0
7.343310657,526.279,0.127709750,0
7.563900226,616.127,0.267029478,0
7.836734693,459.027,0.214784580,0
8.161814058,526.279,0.336689342,0
8.515918367,647.098,0.139319727,0
8.649433106,522.361,0.110294784,0
8.864217687,366.906,0.168344671,0
9.183492063,380.834,0.145124716,0
9.549206349,524.828,0.272834467,0
9.938140589,390.759,0.261224489,0
10.495419501,613.66,0.307664399,0
10.855328798,458.152,0.226394557,0
11.244263038,524.006,0.174149659,0
11.575147392,459.85,0.365714285,0
12.178866213,391.582,0.400544217,0
12.585215419,343.876,0.150929705,0
12.823219954,389.936,0.446984126,0
13.426938775,447.512,0.359909297,0
14.158367346,385.259,0.435374149,0
14.843356009,458.205,0.563083900,0
15.406439909,380.834,0.290249433,0
16.021768707,652.318,0.359909297,0
16.381678004,514.258,0.139319727,0
16.648707482,457.382,0.249614512,0
17.026031746,587.339,0.417959183,0
17.449795918,522.361,0.232199546,0
17.821315192,591.422,0.429569160,0
18.256689342,678.568,0.133514739,0
18.396009070,570.606,0.249614512,0
18.738503401,523.183,0.191564625,0
19.237732426,524.828,0.301859410,0
19.725351473,432.438,0.458594104,0
20.224580498,389.936,0.388934240,0
20.776054421,335.387,0.330884353,0
21.205623582,389.936,0.319274376,0
21.582947845,447.688,0.354104308,0
21.966077097,526.473,0.284444444,0
22.349206349,528.941,0.145124716,0
22.500136054,461.15,0.214784580,0
22.714920634,390.759,0.127709750,0
22.970340136,343.226,0.272834467,0
23.306122448,400.629,0.097959183,0.8,New Point
23.521814058,461.495,0.400544217,0.8,New Point
24.380952380,653.963,0.203174603,0
24.671201814,392.404,0.354104308,0
25.176235827,459.85,0.493424036,0
26.046984126,459.027,0.290249433,0
26.343038548,389.936,0.220589569,0
26.592653061,613.66,0.267029478,0
26.882902494,655.454,0.110294784,0
26.999002267,524.006,0.145124716,0
27.149931972,458.152,0.150929705,0
27.393741496,650.673,0.118820861,0
27.530158730,577.469,0.110294784,0.8,New Point
27.660770975,523.393,0.232199546,0
27.980045351,590.728,0.261224489,0
28.247074829,727.271,0.104489795,0
28.357369614,577.236,0.156734693,0
28.641814058,521.848,0.371519274,0
29.332607709,688.688,0.150929705,0
29.495147392,615.305,0.284444444,0
29.942131519,611.56,0.464399092,0
30.406530612,391.582,0.272834467,0
30.938775510,457.382,0.293877551,0
31.416598639,459.85,0.371519274,0
31.788117913,389.735,0.156734693,0
31.950657596,462.318,0.249614512,0
32.206077097,389.735,0.278639455,0
32.606621315,460.672,0.284444444,0
32.937505668,526.279,0.214784580,0
33.303219954,732.716,0.197369614,0
33.506394557,590.728,0.383129251,0
33.893877551,524.828,0.191564625,0
34.098503401,460.672,0.365714285,0
34.538775510,414.612,0.220589569,0
34.766077097,570.606,0.121904761,0
34.905396825,412.144,0.325079365,0
35.305941043,342.231,0.417959183,0
35.729705215,481.755,0.185759637,0
35.921269841,390.759,0.383129251,0
36.437913832,526.279,0.127709750,0
36.571428571,459.027,0.255419501,0
