startTime,pitch,freq,duration,noteStr
0.667573695,67.5238495426,404.038,0.52244898,G#4-47.6c
1.34095238,74.4788354695,603.801,0.359909297,D5+47.9c
1.706666666,72.6210947694,542.364,0.255419501,C#5-37.9c
1.99111111,74.8729738182,617.705,0.185759637,D#5-12.7c
2.182675736,70.6058107455,482.765,0.43537415,B4-39.4c
3.018594103,70.3740762062,476.346,0.226394558,A#4+37.4c
3.297233559,62.9856944967,310.87,0.464399093,D#4-1.4c
3.953197278,66.7375626881,386.098,0.359909297,G4-26.2c
4.318911564,62.6919581004,305.64,0.208979592,D#4-30.8c
4.696235827,66.4093872953,378.848,0.307664399,F#4+40.9c
5.050340135,68.7129636208,432.765,0.110294785,A4-28.7c
5.282539682,71.8438885106,518.554,0.528253968,C5-15.6c
5.886258503,73.3983540277,567.269,0.156734693,C#5+39.8c
6.048798185,68.7323147483,433.249,0.429569161,A4-26.8c
6.815056689,63.0122382524,311.347,0.238004535,D#4+1.2c
7.203990929,63.7703028265,325.283,0.441179138,E4-23.0c
7.650975056,67.4489603682,402.294,0.121904762,G4+44.9c
7.790294784,67.1910390332,396.345,0.377324263,G4+19.1c
8.173424035,64.0244282536,330.093,0.185759638,E4+2.4c
8.736507936,63.7982751962,325.809,0.255419501,E4-20.2c
9.317006802,71.6890222717,513.936,0.267029478,C5-31.1c
9.700136054,69.1736658987,444.436,0.220589569,A4+17.4c
9.926530611,67.1817326972,396.132,0.226394558,G4+18.2c
10.216780045,67.5283908665,404.144,0.203174603,G#4-47.2c
10.425759636,64.0693169647,330.95,0.168344672,E4+6.9c
10.663764172,67.8497098504,411.715,0.104489795,G#4-15.0c
10.797278911,69.0540559304,441.376,0.481814059,A4+5.4c
11.377777777,67.2586544654,397.896,0.249614512,G4+25.9c
11.96988662,64.1899954514,333.265,0.383129252,E4+19.0c
12.544580498,73.8709283446,582.967,0.127709751,D5-12.9c
12.678095237,71.9336966708,521.251,0.452789116,C5-6.6c
13.165714285,74.1991265341,594.124,0.139319728,D5+19.9c
13.310839001,67.8812601319,412.466,0.267029479,G#4-11.9c
13.583673469,69.0495446327,441.261,0.267029478,A4+5.0c
14.303492063,72.0109437191,523.582,0.139319728,C5+1.1c
14.448616779,69.0405577631,441.032,0.127709751,A4+4.1c
14.785306122,63.5989866435,322.08,0.21478458,E4-40.1c
15.081360543,67.3411261691,399.796,0.232199547,G4+34.1c
15.365804988,72.3784692383,534.816,0.208979592,C5+37.8c
15.679274376,72.8384415788,549.216,0.539863945,C#5-16.2c
16.22494331,66.993796583,391.855,0.325079365,G4-0.6c
16.561632652,69.3161155101,448.108,0.272834467,A4+31.6c
17.13632653,73.0115739541,554.736,0.30185941,C#5+1.2c
17.687800453,69.7988948964,460.78,0.226394558,A#4-20.1c
17.972244897,70.4028005033,477.137,0.104489796,A#4+40.3c
18.082539682,65.4391900943,358.201,0.232199546,F4+43.9c
18.604988661,73.1733792384,559.945,0.232199547,C#5+17.3c
18.866213151,67.4062610099,401.303,0.446984127,G4+40.6c
19.533786847,68.1055307518,417.844,0.516643991,G#4+10.6c
20.381315192,67.9220515428,413.439,0.493424036,G#4-7.8c
20.979229024,69.6297116197,456.299,0.267029479,A#4-37.0c
21.350748298,74.9713205193,621.224,0.104489796,D#5-2.9c
21.461043083,73.1036116687,557.693,0.597913832,C#5+10.4c
22.064761904,69.9617145235,465.134,0.203174603,A#4-3.8c
22.529160997,67.9670911916,414.516,0.383129252,G#4-3.3c
22.918095237,69.6817260958,457.672,0.168344671,A#4-31.8c
23.115464852,71.5332340452,509.332,0.539863945,C5-46.7c
23.806258503,69.469277791,452.09,0.156734693,A4+46.9c
24.090702947,66.4803012015,380.403,0.441179138,F#4+48.0c
24.647981859,64.4188638671,337.7,0.249614512,E4+41.9c
25.002086167,70.1704837788,470.777,0.725623583,A#4+17.0c
25.733514738,66.5949712064,382.931,0.238004536,G4-40.5c
26.012154194,65.0198064494,349.628,0.121904762,F4+2.0c
26.238548752,63.0057312859,311.23,0.290249433,D#4+0.6c
26.586848072,65.4643041754,358.721,0.150929705,F4+46.4c
26.85387755,67.7506108314,409.365,0.841723356,G#4-24.9c
28.130975056,73.1469242053,559.09,0.17414966,C#5+14.7c
28.345759636,73.1807052376,560.182,0.185759638,C#5+18.1c
28.682448979,73.9939699768,587.125,0.133514739,D5-0.6c
28.821768707,70.0604750143,467.795,0.203174603,A#4+6.0c
29.262947845,65.1068846046,351.391,0.243809524,F4+10.7c
29.559002267,68.2645209207,421.699,0.267029478,G#4+26.4c
29.831836734,70.0309541713,466.998,0.255419501,A#4+3.1c
30.11047619,68.4639565604,426.585,0.284444444,G#4+46.4c
30.400725623,64.9909638576,349.046,0.255419501,F4-0.9c
30.743219954,68.1861362758,419.794,0.975238095,G#4+18.6c
31.724263038,64.8237542406,345.691,0.162539682,F4-17.6c
32.217687074,74.6530290035,609.907,0.121904762,D#5-34.7c
32.345396825,73.1718641935,559.896,0.487619047,C#5+17.2c
32.931700679,75.7375400718,649.336,0.191564626,E5-26.2c
33.210340135,69.0310949249,440.791,0.232199547,A4+3.1c
33.44834467,70.4867388057,479.456,0.766258504,A#4+48.7c
34.220408162,67.5363567266,404.33,0.214784581,G#4-46.4c
35.543945577,73.399879898,567.319,1.486077098,C#5+40.0c
37.035827664,75.3350803024,634.415,0.249614512,D#5+33.5c
37.291247165,73.6607695761,575.933,1.915646258,D5-33.9c
39.212698412,70.4694704295,478.978,0.284444444,A#4+46.9c
39.502947845,68.4537264798,426.333,0.203174603,G#4+45.4c
40.118276643,69.9326584652,464.354,0.116099773,A#4-6.7c
40.240181405,66.948983812,390.842,0.156734694,G4-5.1c
40.402721088,68.4893837742,427.212,0.238004535,G#4+48.9c
40.716190475,69.4252219613,450.941,0.249614513,A4+42.5c
40.971609977,65.6624846675,362.851,0.38893424,F#4-33.8c
41.418594103,68.9953565224,439.882,0.545668935,A4-0.5c
42.091972788,75.2516491521,631.365,0.278639456,D#5+25.2c
42.376417233,71.8274883168,518.063,0.208979592,C5-17.3c
42.893061224,72.6447633344,543.106,0.156734694,C#5-35.5c
43.055600906,70.8892524811,490.734,0.185759637,B4-11.1c
43.247165532,68.0612241459,416.776,0.487619048,G#4+6.1c
43.740589568,70.2517837079,472.993,0.893968254,A#4+25.2c
44.640362811,68.795136576,434.824,0.34829932,A4-20.5c
44.994467119,70.3762203721,476.405,1.08553288,A#4+37.6c
46.085804988,73.1141009496,558.031,0.238004535,C#5+11.4c
46.329614512,68.3851264087,424.647,0.714013605,G#4+38.5c
47.049433106,70.466831692,478.905,0.133514739,A#4+46.7c
47.188752834,68.6069088095,430.122,2.380045351,A4-39.3c
49.574603174,66.2896125054,376.236,0.21478458,F#4+29.0c
