startTime,pitch,freq,duration,noteStr
1.155192743,66.5092671608,381.04,0.696598639,G4-49.1c
1.857596371,65.199898659,353.284,0.214784581,F4+20.0c
2.07818594,68.1915378843,419.925,0.121904762,G#4+19.2c
2.205895691,70.5211158606,480.409,0.267029478,B4-47.9c
2.478730158,68.698315954,432.399,0.156734694,A4-30.2c
3.001179137,60.9388936288,276.206,0.272834468,C#4-6.1c
3.279818593,63.7521444701,324.942,0.150929705,E4-24.8c
3.436553287,61.7315354459,289.146,0.214784581,D4-26.8c
3.657142856,64.9668916035,348.561,0.127709751,F4-3.3c
3.90095238,68.5005242898,427.487,1.015873016,A4-50.0c
4.922630385,64.2152755007,333.752,0.133514739,E4+21.5c
5.061950113,67.198419376,396.514,1.172607709,G4+19.8c
8.510113378,58.9935734559,246.85,0.801088435,B3-0.6c
9.317006802,62.1492265347,296.207,0.284444444,D4+14.9c
10.152925169,64.0820238843,331.193,0.365714286,E4+8.2c
10.524444444,61.90578714,292.071,0.272834467,D4-9.4c
11.099138321,71.7330273117,515.244,0.197369615,C5-26.7c
11.302312924,69.1983448233,445.07,0.121904762,A4+19.8c
11.488072562,66.9315227854,390.448,0.156734693,G4-6.9c
11.662222221,64.6952227326,343.134,0.325079365,F4-30.5c
12.010521541,66.4464082153,379.659,0.493424036,F#4+44.6c
12.509750566,68.429548109,425.738,0.284444445,G#4+43.0c
12.799999999,66.1747480252,373.748,0.307664399,F#4+17.5c
13.113469387,68.2981523374,422.519,0.197369614,G#4+29.8c
13.31664399,66.3724702201,378.041,0.220589569,F#4+37.2c
13.717188208,61.9243893117,292.385,0.458594104,D4-7.6c
14.280272108,63.157974554,313.979,0.197369615,D#4+15.8c
14.483446711,66.1817410672,373.899,0.17414966,F#4+18.2c
14.66340136,63.9649037507,328.96,0.197369614,E4-3.5c
14.942040816,60.8991094087,275.572,0.145124716,C#4-10.1c
15.22648526,59.3739044392,252.333,0.179954648,B3+37.4c
15.777959183,59.4434029934,253.348,0.30185941,B3+44.3c
